,product,title,rating,text,preprocessed_title,preprocessed_text
198,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Très bon produit,4,-Livraison dans les délais indiqué.-Emballage efficace et protéger-Mise en marche ultra simple en connectant son appareil à la wifi-Lecture très agréable et prise en main facile l'achat d'un protège Kindle est conseillé.Seul point noir son prix un peu élevé plus les prix des livres ensuite mais le plaisir de lire n'as pas de prix.Si tu trouve mon commentaire utile n'hésite pas à cliquer.,"['très', 'bon', 'produit']","['livraison', 'délais', 'indiquéemballage', 'efficace', 'protégermise', 'marche', 'ultra', 'simple', 'connectant', 'appareil', 'wifilecture', 'très', 'agréable', 'prise', 'main', 'facile', 'lachat', 'dun', 'protège', 'kindle', 'conseilléseul', 'point', 'noir', 'prix', 'peu', 'élevé', 'plus', 'prix', 'livres', 'ensuite', 'plaisir', 'lire', 'nas', 'prixsi', 'trouve', 'commentaire', 'utile', 'nhésite', 'cliquer']"
199,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",l'utilisation n'est pas simple !,4,L'écran tactile répond assez mal et n'ayant pas reçu de notice d'utilisation : compliqué de faire le choix de mes besoins. . Si non elle est jolie et le fait qu'elle soit petite : elle tient bien dans une main.,"['lutilisation', 'nest', 'simple']","['lécran', 'tactile', 'répond', 'assez', 'mal', 'nayant', 'reçu', 'notice', 'dutilisation', 'compliqué', 'faire', 'choix', 'besoins', 'si', 'non', 'jolie', 'fait', 'quelle', 'petite', 'tient', 'bien', 'main']"
200,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Très bien,5,"Je désirais une liseuse et me suis tournée vers la kindle, pas déçue franchement j'adore et la lecture est fluide donc je ne peux que recommander ce produit, seul bémol je ne comprends pas pourquoi quand je clique sur éteindre il me suffit de l'ouvrir pour qu'elle se remette en route mais bon sans doute normal, dommage la batterie pour le coup se vide un tantinet plus vite même si elle tient bien la charge.","['très', 'bien']","['désirais', 'liseuse', 'tournée', 'vers', 'kindle', 'déçue', 'franchement', 'jadore', 'lecture', 'fluide', 'donc', 'peux', 'recommander', 'produit', 'seul', 'bémol', 'comprends', 'pourquoi', 'quand', 'clique', 'éteindre', 'suffit', 'louvrir', 'quelle', 'remette', 'route', 'bon', 'sans', 'doute', 'normal', 'dommage', 'batterie', 'coup', 'vide', 'tantinet', 'plus', 'vite', 'si', 'tient', 'bien', 'charge']"
201,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Jamais sans ma liseuse,5,"Franchement cela faisait un bout de temps que j’hésitais à en prendre une et je regrette de ne pas l'avoir fait plus tôt. Bonne prise en main, légère, l'écran tactile est agréable, pas de reflet. Le réglage de la luminosité se fait selon votre envie. Je n’ai pas encore la maîtrise de tous les réglages mais suffisamment pour dire qu’il y a plusieurs possibilités de grosseur de caractères, espace entre les lignes et autres.... simple d’utilisation et très pratique. La lecture se fait aisément et agréable. Pour l’achat d’un livre, très facile à faire. Reçue en 3 jours. Très contente","['jamais', 'sans', 'liseuse']","['franchement', 'cela', 'faisait', 'bout', 'temps', '’', 'hésitais', 'prendre', 'regrette', 'lavoir', 'fait', 'plus', 'tôt', 'bonne', 'prise', 'main', 'légère', 'lécran', 'tactile', 'agréable', 'reflet', 'réglage', 'luminosité', 'fait', 'selon', 'envie', '’', 'encore', 'maîtrise', 'tous', 'réglages', 'suffisamment', 'dire', '’', 'a', 'plusieurs', 'possibilités', 'grosseur', 'caractères', 'espace', 'entre', 'lignes', 'autres', 'simple', '’', 'utilisation', 'très', 'pratique', 'lecture', 'fait', 'aisément', 'agréable', '’', 'achat', '’', 'livre', 'très', 'facile', 'faire', 'reçue', 'jours', 'très', 'contente']"
202,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",genial,5,"j'ai acheté cette liseuse pour mon mari.Je faisais partie de ceux qui ont besoin de toucher,sentir les livres et puis j'ai essayé et j'ai été immédiatement convaincue. Que du plaisir, du coup je m'en suis achetée une. Toujours avec moi, l'achat de livres est hyper simple. L'éclairage permet de lire partout. J'apprécie l'accès au dictionnaire...un super produit que j'ai complété d'une coque que je recommande.",['genial'],"['jai', 'acheté', 'cette', 'liseuse', 'marije', 'faisais', 'partie', 'ceux', 'besoin', 'touchersentir', 'livres', 'puis', 'jai', 'essayé', 'jai', 'immédiatement', 'convaincue', 'plaisir', 'coup', 'men', 'achetée', 'toujours', 'lachat', 'livres', 'hyper', 'simple', 'léclairage', 'permet', 'lire', 'partout', 'japprécie', 'laccès', 'dictionnaireun', 'super', 'produit', 'jai', 'complété', 'dune', 'coque', 'recommande']"
203,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Liseuse pour liseuse compulsive,5,"j'adore ma nouvelle kindle, très adaptée à ma façon de lire. J'ai mis le mode avion d'entrée car je me connais, je suis accro à l'achat de livres ebook sur Amazon, je risque faire des folies. En attendant, je peux transporter toute ma bibliothèque dans ce petit bijou, ça passe dans mon sac, on peut lire même en plein soleil, le soir dans le lit avec le rétroéclairage c'est fantastique !","['liseuse', 'liseuse', 'compulsive']","['jadore', 'nouvelle', 'kindle', 'très', 'adaptée', 'façon', 'lire', 'jai', 'mis', 'mode', 'avion', 'dentrée', 'car', 'connais', 'accro', 'lachat', 'livres', 'ebook', 'amazon', 'risque', 'faire', 'folies', 'attendant', 'peux', 'transporter', 'toute', 'bibliothèque', 'petit', 'bijou', 'ça', 'passe', 'sac', 'peut', 'lire', 'plein', 'soleil', 'soir', 'lit', 'rétroéclairage', 'cest', 'fantastique']"
204,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Enchanté !,5,"Je viens de recevoir mon Kindle aujourd'hui et me suis empressé de l'essayer !Après quelques essais avec Prime Reading, je me demande comment j'ai pu me passer de cette machine auparavant !Lecture agréable ( après un petit temps d'adaptation ) et une luminosité parfaitement adaptée !Bref je recommande vivement !Les petits bémols sont l'écran tactile et la charge.Pour résumer, j'ai reçu l'appareil avec 49 % de charge et, après l'avoir complété à 100 %, j'ai lu un seul livre. Me restait 74 % de charge seulement, donc nous sommes très loin d'une autonomie de plusieurs semaines comme annoncé.Pour ce qui est de l'écran tactile, n'ayez aucune crainte vous ne passerez pas à la page suivante sans le vouloir avec insistance !Mais je suis ravi de mon achat !",['enchanté'],"['viens', 'recevoir', 'kindle', 'aujourdhui', 'empressé', 'lessayer', 'après', 'quelques', 'essais', 'prime', 'reading', 'demande', 'comment', 'jai', 'pu', 'passer', 'cette', 'machine', 'auparavant', 'lecture', 'agréable', 'après', 'petit', 'temps', 'dadaptation', 'luminosité', 'parfaitement', 'adaptée', 'bref', 'recommande', 'vivement', 'petits', 'bémols', 'lécran', 'tactile', 'chargepour', 'résumer', 'jai', 'reçu', 'lappareil', 'charge', 'après', 'lavoir', 'complété', 'jai', 'lu', 'seul', 'livre', 'restait', 'charge', 'seulement', 'donc', 'très', 'loin', 'dune', 'autonomie', 'plusieurs', 'semaines', 'comme', 'annoncépour', 'lécran', 'tactile', 'nayez', 'aucune', 'crainte', 'passerez', 'page', 'suivante', 'sans', 'vouloir', 'insistance', 'ravi', 'achat']"
205,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",1ere experience avec une liseuse,4,"J'ai acheté cette liseuse en réduction pendant le black friday (environ 55€). Et j'en suis très contente. Malgré que ce soit une entrée de gamme, elle elle plutôt légère et compact. On a un vrai effet papier qui est très appréciable. J'enlève 1 étoile car parfois l'écran tactile est peut être un chouilla lent à répondre. Mais très heureuse de regrouper tous mes livre et de les payer moins cher qu'en papier.","['ere', 'experience', 'liseuse']","['jai', 'acheté', 'cette', 'liseuse', 'réduction', 'pendant', 'black', 'friday', 'environ', '€', 'jen', 'très', 'contente', 'malgré', 'entrée', 'gamme', 'plutôt', 'légère', 'compact', 'a', 'vrai', 'effet', 'papier', 'très', 'appréciable', 'jenlève', 'étoile', 'car', 'parfois', 'lécran', 'tactile', 'peut', 'être', 'chouilla', 'lent', 'répondre', 'très', 'heureuse', 'regrouper', 'tous', 'livre', 'payer', 'moins', 'cher', 'quen', 'papier']"
206,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",un plaisir,5,"cette kindle est vraiment géniale, j'ai repris le gout de la lecture tellement c'est agréable de l'utiliser, le rétroéclairage comporte énormément de crans de réglages ce qui lui permets de s'adapter a beaucoup de situations, de plus l'écran est très lisible et ressemble a s'y méprendre a la page d'un vrai livre, en bref je ne regrette pas cet achat. de plus la boutique kindle est très fournie.",['plaisir'],"['cette', 'kindle', 'vraiment', 'géniale', 'jai', 'repris', 'gout', 'lecture', 'tellement', 'cest', 'agréable', 'lutiliser', 'rétroéclairage', 'comporte', 'énormément', 'crans', 'réglages', 'permets', 'sadapter', 'a', 'beaucoup', 'situations', 'plus', 'lécran', 'très', 'lisible', 'ressemble', 'a', 'sy', 'méprendre', 'a', 'page', 'dun', 'vrai', 'livre', 'bref', 'regrette', 'cet', 'achat', 'plus', 'boutique', 'kindle', 'très', 'fournie']"
207,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Parfait !,5,"J'ai pris le temps avant de l'acheter de lire tous les commentaires...et je ne suis absolument pas déçue de ma nouvelle liseuse. Facile à utiliser et paramétrer. Luminosité et taille de police réglable à convenance. Facile à transporter, légère...Top et conforme à mes attentes. Choisie avec offres spéciales, la pub sur écrans de veille ne dérange absolument pas.Pages tactiles faciles à tourner. Je recomande",['parfait'],"['jai', 'pris', 'temps', 'avant', 'lacheter', 'lire', 'tous', 'commentaireset', 'absolument', 'déçue', 'nouvelle', 'liseuse', 'facile', 'utiliser', 'paramétrer', 'luminosité', 'taille', 'police', 'réglable', 'convenance', 'facile', 'transporter', 'légèretop', 'conforme', 'attentes', 'choisie', 'offres', 'spéciales', 'pub', 'écrans', 'veille', 'dérange', 'absolument', 'paspages', 'tactiles', 'faciles', 'tourner', 'recomande']"
208,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",bien,5,"j'ai déjà un Kindle mais il m'en fallait un second pour mes déplacements , celui ci correspond parfaitement à mes attentes moins cher et avec l'éclairage c'st top",['bien'],"['jai', 'déjà', 'kindle', 'men', 'fallait', 'second', 'déplacements', 'celui', 'ci', 'correspond', 'parfaitement', 'attentes', 'moins', 'cher', 'léclairage', 'cst', 'top']"
209,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",DECUE PAR CE MODELE,2,"Ma première kindle ne fonctionnant plus, j'en ai commandé une nouvelleSi celle ci à l'avantage d'avoir de la lumière, c'est le seul avantage que j'y trouveSur l'ancienne, on pouvait passer les pages avec un seul doigt en cliquant sur le côtécelle ci nécessite à la fois d'être tenue par les doigts mais pour passer les pages il fauttoucher l'écran, ce qui met la kindle en équilibre; il faut presque deux mains pour passer les pagesbref des nouveautés décevantes à part la lumière !","['decue', 'modele']","['première', 'kindle', 'fonctionnant', 'plus', 'jen', 'commandé', 'nouvellesi', 'celle', 'ci', 'lavantage', 'davoir', 'lumière', 'cest', 'seul', 'avantage', 'jy', 'trouvesur', 'lancienne', 'pouvait', 'passer', 'pages', 'seul', 'doigt', 'cliquant', 'côtécelle', 'ci', 'nécessite', 'fois', 'dêtre', 'tenue', 'doigts', 'passer', 'pages', 'fauttoucher', 'lécran', 'met', 'kindle', 'équilibre', 'faut', 'presque', 'deux', 'mains', 'passer', 'pagesbref', 'nouveautés', 'décevantes', 'part', 'lumière']"
210,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Vraiment conquise,5,"D'abord sur la réserve car j'adore les livres ""papier"", j'ai dévoré 4 e-books en 2 semaines de vacances.Cette liseuse est pratique, fonctionnelle, réactive.On peut lire dans le noir grâce à l'éclairage réglable.Très facile de mettre les e-books avec juste un câble de téléphone entre l'ordinateur et la kindle.Je l'ai adoptée définitivement !","['vraiment', 'conquise']","['dabord', 'réserve', 'car', 'jadore', 'livres', 'papier', 'jai', 'dévoré', 'ebooks', 'semaines', 'vacancescette', 'liseuse', 'pratique', 'fonctionnelle', 'réactiveon', 'peut', 'lire', 'noir', 'grâce', 'léclairage', 'réglabletrès', 'facile', 'mettre', 'ebooks', 'juste', 'câble', 'téléphone', 'entre', 'lordinateur', 'kindleje', 'lai', 'adoptée', 'définitivement']"
211,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",REMPLI SON ROLE,5,Achetée en remplacement d'une kindle voyage (payée le double et dont l'écran semble s'être cassé spontanément) cette liseuse convient tout à fait à mon usage personnel .  La durée de la batterie semble tenir ses promesses et l'éclairage me permet de lire la nuit sans réveiller mon conjoint.  La luminosité par contre me semble un peu forte et j'ai du mal a adapter le réglage  la fois pour le confort visuel et le contraste de lecture. Ceci est peut être du à mes contraintes personnelles de port de lunettes et une utilisation récente.,"['rempli', 'role']","['achetée', 'remplacement', 'dune', 'kindle', 'voyage', 'payée', 'double', 'dont', 'lécran', 'semble', 'sêtre', 'cassé', 'spontanément', 'cette', 'liseuse', 'convient', 'tout', 'fait', 'usage', 'personnel', 'durée', 'batterie', 'semble', 'tenir', 'promesses', 'léclairage', 'permet', 'lire', 'nuit', 'sans', 'réveiller', 'conjoint', 'luminosité', 'contre', 'semble', 'peu', 'forte', 'jai', 'mal', 'a', 'adapter', 'réglage', 'fois', 'confort', 'visuel', 'contraste', 'lecture', 'ceci', 'peut', 'être', 'contraintes', 'personnelles', 'port', 'lunettes', 'utilisation', 'récente']"
212,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir","Pratique, légère mais écran tactile très capricieux",4,"Léger et pratique. Stockage suffisant. Mais...Luminosité faiblarde,Écran tactile : bof, bof, tantôt peu réactif, tantôt d'une lenteur exaspérante...Organisation des titres longue et fastidieuse...Mais c'est l'écran tactile le gros problème...Dites vous que c'est un entraînement pour devenir plus patient. Très patient...","['pratique', 'légère', 'écran', 'tactile', 'très', 'capricieux']","['léger', 'pratique', 'stockage', 'suffisant', 'maisluminosité', 'faiblardeécran', 'tactile', 'bof', 'bof', 'tantôt', 'peu', 'réactif', 'tantôt', 'dune', 'lenteur', 'exaspéranteorganisation', 'titres', 'longue', 'fastidieusemais', 'cest', 'lécran', 'tactile', 'gros', 'problèmedites', 'cest', 'entraînement', 'devenir', 'plus', 'patient', 'très', 'patient']"
213,"Kindle, maintenant avec un éclairage frontal intégré | Sans publicités, noir",Mise à jour du commentaire après 3 ans d'utilisation,3,"Après seulement 3 ans d'utilisation (environ 2h/jour)D'un coup ne tient plus la charge et difficultés à tourner les pages.Je m'en sers beaucoup à l'extérieur en ce moment au bord de la piscine (sans qu'elle ne soit tombée ds l'eau) est ce la raison de sa défaillance ? Dommage.Car j'ai aussi une kobo et je trouvais la kindle plus agréable.Commentaire suite à l'achat :Très bon produit pour un prix très intéressant.  Par  contre si on peut régler la taille de la police d'un livre, je trouve par contre que la liste de notre bibliothèque est bien trop petite de même qu'aller dans la boutique c'est illisible. Je dois passer par la tablette pour faire mes achats....","['mise', 'jour', 'commentaire', 'après', 'ans', 'dutilisation']","['après', 'seulement', 'ans', 'dutilisation', 'environ', 'hjourdun', 'coup', 'tient', 'plus', 'charge', 'difficultés', 'tourner', 'pagesje', 'men', 'sers', 'beaucoup', 'lextérieur', 'moment', 'bord', 'piscine', 'sans', 'quelle', 'tombée', 'ds', 'leau', 'raison', 'défaillance', 'dommagecar', 'jai', 'aussi', 'kobo', 'trouvais', 'kindle', 'plus', 'agréablecommentaire', 'suite', 'lachat', 'très', 'bon', 'produit', 'prix', 'très', 'intéressant', 'contre', 'si', 'peut', 'régler', 'taille', 'police', 'dun', 'livre', 'trouve', 'contre', 'liste', 'bibliothèque', 'bien', 'trop', 'petite', 'qualler', 'boutique', 'cest', 'illisible', 'dois', 'passer', 'tablette', 'faire', 'achats']"
